date,drug_name,units_sold,category
2025-05-14,Amoxicillin_500mg,23,Antibiotic
2025-05-15,Amoxicillin_500mg,20,Antibiotic
2025-05-16,Amoxicillin_500mg,9,Antibiotic
2025-05-17,Amoxicillin_500mg,21,Antibiotic
2025-05-18,Amoxicillin_500mg,2,Antibiotic
2025-05-19,Amoxicillin_500mg,27,Antibiotic
2025-05-20,Amoxicillin_500mg,14,Antibiotic
2025-05-21,Amoxicillin_500mg,15,Antibiotic
2025-05-22,Amoxicillin_500mg,11,Antibiotic
2025-05-23,Amoxicillin_500mg,19,Antibiotic
2025-05-24,Amoxicillin_500mg,14,Antibiotic
2025-05-25,Amoxicillin_500mg,18,Antibiotic
2025-05-26,Amoxicillin_500mg,10,Antibiotic
2025-05-27,Amoxicillin_500mg,18,Antibiotic
2025-05-28,Amoxicillin_500mg,13,Antibiotic
2025-05-29,Amoxicillin_500mg,9,Antibiotic
2025-05-30,Amoxicillin_500mg,28,Antibiotic
2025-05-31,Amoxicillin_500mg,6,Antibiotic
2025-06-01,Amoxicillin_500mg,8,Antibiotic
2025-06-02,Amoxicillin_500mg,16,Antibiotic
2025-06-03,Amoxicillin_500mg,19,Antibiotic
2025-06-04,Amoxicillin_500mg,19,Antibiotic
2025-06-05,Amoxicillin_500mg,22,Antibiotic
2025-06-06,Amoxicillin_500mg,20,Antibiotic
2025-06-07,Amoxicillin_500mg,6,Antibiotic
2025-06-08,Amoxicillin_500mg,3,Antibiotic
2025-06-09,Amoxicillin_500mg,17,Antibiotic
2025-06-10,Amoxicillin_500mg,13,Antibiotic
2025-06-11,Amoxicillin_500mg,8,Antibiotic
2025-06-12,Amoxicillin_500mg,18,Antibiotic
2025-06-13,Amoxicillin_500mg,15,Antibiotic
2025-06-14,Amoxicillin_500mg,9,Antibiotic
2025-06-15,Amoxicillin_500mg,7,Antibiotic
2025-06-16,Amoxicillin_500mg,21,Antibiotic
2025-06-17,Amoxicillin_500mg,17,Antibiotic
2025-06-18,Amoxicillin_500mg,16,Antibiotic
2025-06-19,Amoxicillin_500mg,1,Antibiotic
2025-06-20,Amoxicillin_500mg,23,Antibiotic
2025-06-21,Amoxicillin_500mg,7,Antibiotic
2025-06-22,Amoxicillin_500mg,3,Antibiotic
2025-06-23,Amoxicillin_500mg,20,Antibiotic
2025-06-24,Amoxicillin_500mg,29,Antibiotic
2025-06-25,Amoxicillin_500mg,20,Antibiotic
2025-06-26,Amoxicillin_500mg,15,Antibiotic
2025-06-27,Amoxicillin_500mg,22,Antibiotic
2025-06-28,Amoxicillin_500mg,13,Antibiotic
2025-06-29,Amoxicillin_500mg,6,Antibiotic
2025-06-30,Amoxicillin_500mg,18,Antibiotic
2025-07-01,Amoxicillin_500mg,27,Antibiotic
2025-07-02,Amoxicillin_500mg,14,Antibiotic
2025-07-03,Amoxicillin_500mg,15,Antibiotic
2025-07-04,Amoxicillin_500mg,5,Antibiotic
2025-07-05,Amoxicillin_500mg,13,Antibiotic
2025-07-06,Amoxicillin_500mg,9,Antibiotic
2025-07-07,Amoxicillin_500mg,21,Antibiotic
2025-07-08,Amoxicillin_500mg,14,Antibiotic
2025-07-09,Amoxicillin_500mg,14,Antibiotic
2025-07-10,Amoxicillin_500mg,12,Antibiotic
2025-07-11,Amoxicillin_500mg,13,Antibiotic
2025-07-12,Amoxicillin_500mg,10,Antibiotic
2025-07-13,Amoxicillin_500mg,4,Antibiotic
2025-07-14,Amoxicillin_500mg,14,Antibiotic
2025-07-15,Amoxicillin_500mg,13,Antibiotic
2025-07-16,Amoxicillin_500mg,9,Antibiotic
2025-07-17,Amoxicillin_500mg,18,Antibiotic
2025-07-18,Amoxicillin_500mg,19,Antibiotic
2025-07-19,Amoxicillin_500mg,11,Antibiotic
2025-07-20,Amoxicillin_500mg,3,Antibiotic
2025-07-21,Amoxicillin_500mg,18,Antibiotic
2025-07-22,Amoxicillin_500mg,20,Antibiotic
2025-07-23,Amoxicillin_500mg,18,Antibiotic
2025-07-24,Amoxicillin_500mg,8,Antibiotic
2025-07-25,Amoxicillin_500mg,19,Antibiotic
2025-07-26,Amoxicillin_500mg,13,Antibiotic
2025-07-27,Amoxicillin_500mg,6,Antibiotic
2025-07-28,Amoxicillin_500mg,16,Antibiotic
2025-07-29,Amoxicillin_500mg,24,Antibiotic
2025-07-30,Amoxicillin_500mg,20,Antibiotic
2025-07-31,Amoxicillin_500mg,20,Antibiotic
2025-08-01,Amoxicillin_500mg,14,Antibiotic
2025-08-02,Amoxicillin_500mg,9,Antibiotic
2025-08-03,Amoxicillin_500mg,4,Antibiotic
2025-08-04,Amoxicillin_500mg,17,Antibiotic
2025-08-05,Amoxicillin_500mg,15,Antibiotic
2025-08-06,Amoxicillin_500mg,17,Antibiotic
2025-08-07,Amoxicillin_500mg,21,Antibiotic
2025-08-08,Amoxicillin_500mg,23,Antibiotic
2025-08-09,Amoxicillin_500mg,11,Antibiotic
2025-08-10,Amoxicillin_500mg,7,Antibiotic
2025-08-11,Amoxicillin_500mg,17,Antibiotic
2025-08-12,Amoxicillin_500mg,16,Antibiotic
2025-08-13,Amoxicillin_500mg,21,Antibiotic
2025-08-14,Amoxicillin_500mg,26,Antibiotic
2025-08-15,Amoxicillin_500mg,19,Antibiotic
2025-08-16,Amoxicillin_500mg,14,Antibiotic
2025-08-17,Amoxicillin_500mg,7,Antibiotic
2025-08-18,Amoxicillin_500mg,25,Antibiotic
2025-08-19,Amoxicillin_500mg,23,Antibiotic
2025-08-20,Amoxicillin_500mg,26,Antibiotic
2025-08-21,Amoxicillin_500mg,31,Antibiotic
2025-08-22,Amoxicillin_500mg,19,Antibiotic
2025-08-23,Amoxicillin_500mg,4,Antibiotic
2025-08-24,Amoxicillin_500mg,8,Antibiotic
2025-08-25,Amoxicillin_500mg,25,Antibiotic
2025-08-26,Amoxicillin_500mg,20,Antibiotic
2025-08-27,Amoxicillin_500mg,11,Antibiotic
2025-08-28,Amoxicillin_500mg,13,Antibiotic
2025-08-29,Amoxicillin_500mg,12,Antibiotic
2025-08-30,Amoxicillin_500mg,10,Antibiotic
2025-08-31,Amoxicillin_500mg,4,Antibiotic
2025-09-01,Amoxicillin_500mg,6,Antibiotic
2025-09-02,Amoxicillin_500mg,21,Antibiotic
2025-09-03,Amoxicillin_500mg,19,Antibiotic
2025-09-04,Amoxicillin_500mg,10,Antibiotic
2025-09-05,Amoxicillin_500mg,28,Antibiotic
2025-09-06,Amoxicillin_500mg,16,Antibiotic
2025-09-07,Amoxicillin_500mg,4,Antibiotic
2025-09-08,Amoxicillin_500mg,22,Antibiotic
2025-09-09,Amoxicillin_500mg,18,Antibiotic
2025-09-10,Amoxicillin_500mg,13,Antibiotic
2025-09-11,Amoxicillin_500mg,17,Antibiotic
2025-09-12,Amoxicillin_500mg,19,Antibiotic
2025-09-13,Amoxicillin_500mg,6,Antibiotic
2025-09-14,Amoxicillin_500mg,5,Antibiotic
2025-09-15,Amoxicillin_500mg,29,Antibiotic
2025-09-16,Amoxicillin_500mg,22,Antibiotic
2025-09-17,Amoxicillin_500mg,20,Antibiotic
2025-09-18,Amoxicillin_500mg,17,Antibiotic
2025-09-19,Amoxicillin_500mg,14,Antibiotic
2025-09-20,Amoxicillin_500mg,5,Antibiotic
2025-09-21,Amoxicillin_500mg,5,Antibiotic
2025-09-22,Amoxicillin_500mg,17,Antibiotic
2025-09-23,Amoxicillin_500mg,20,Antibiotic
2025-09-24,Amoxicillin_500mg,16,Antibiotic
2025-09-25,Amoxicillin_500mg,25,Antibiotic
2025-09-26,Amoxicillin_500mg,16,Antibiotic
2025-09-27,Amoxicillin_500mg,5,Antibiotic
2025-09-28,Amoxicillin_500mg,4,Antibiotic
2025-09-29,Amoxicillin_500mg,19,Antibiotic
2025-09-30,Amoxicillin_500mg,18,Antibiotic
2025-10-01,Amoxicillin_500mg,31,Antibiotic
2025-10-02,Amoxicillin_500mg,26,Antibiotic
2025-10-03,Amoxicillin_500mg,19,Antibiotic
2025-10-04,Amoxicillin_500mg,18,Antibiotic
2025-10-05,Amoxicillin_500mg,5,Antibiotic
2025-10-06,Amoxicillin_500mg,20,Antibiotic
2025-10-07,Amoxicillin_500mg,26,Antibiotic
2025-10-08,Amoxicillin_500mg,27,Antibiotic
2025-10-09,Amoxicillin_500mg,26,Antibiotic
2025-10-10,Amoxicillin_500mg,24,Antibiotic
2025-10-11,Amoxicillin_500mg,16,Antibiotic
2025-10-12,Amoxicillin_500mg,6,Antibiotic
2025-10-13,Amoxicillin_500mg,10,Antibiotic
2025-10-14,Amoxicillin_500mg,25,Antibiotic
2025-10-15,Amoxicillin_500mg,11,Antibiotic
2025-10-16,Amoxicillin_500mg,27,Antibiotic
2025-10-17,Amoxicillin_500mg,22,Antibiotic
2025-10-18,Amoxicillin_500mg,13,Antibiotic
2025-10-19,Amoxicillin_500mg,6,Antibiotic
2025-10-20,Amoxicillin_500mg,21,Antibiotic
2025-10-21,Amoxicillin_500mg,17,Antibiotic
2025-10-22,Amoxicillin_500mg,21,Antibiotic
2025-10-23,Amoxicillin_500mg,23,Antibiotic
2025-10-24,Amoxicillin_500mg,23,Antibiotic
2025-10-25,Amoxicillin_500mg,11,Antibiotic
2025-10-26,Amoxicillin_500mg,6,Antibiotic
2025-10-27,Amoxicillin_500mg,24,Antibiotic
2025-10-28,Amoxicillin_500mg,23,Antibiotic
2025-10-29,Amoxicillin_500mg,21,Antibiotic
2025-10-30,Amoxicillin_500mg,29,Antibiotic
2025-10-31,Amoxicillin_500mg,21,Antibiotic
2025-11-01,Amoxicillin_500mg,18,Antibiotic
2025-11-02,Amoxicillin_500mg,6,Antibiotic
2025-11-03,Amoxicillin_500mg,23,Antibiotic
2025-11-04,Amoxicillin_500mg,34,Antibiotic
2025-11-05,Amoxicillin_500mg,23,Antibiotic
2025-11-06,Amoxicillin_500mg,29,Antibiotic
2025-11-07,Amoxicillin_500mg,22,Antibiotic
2025-11-08,Amoxicillin_500mg,12,Antibiotic
2025-11-09,Amoxicillin_500mg,6,Antibiotic
2025-11-10,Amoxicillin_500mg,35,Antibiotic
2025-11-11,Amoxicillin_500mg,21,Antibiotic
2025-11-12,Amoxicillin_500mg,26,Antibiotic
2025-11-13,Amoxicillin_500mg,26,Antibiotic
2025-11-14,Amoxicillin_500mg,34,Antibiotic
2025-11-15,Amoxicillin_500mg,15,Antibiotic
2025-11-16,Amoxicillin_500mg,9,Antibiotic
2025-11-17,Amoxicillin_500mg,22,Antibiotic
2025-11-18,Amoxicillin_500mg,24,Antibiotic
2025-11-19,Amoxicillin_500mg,25,Antibiotic
2025-11-20,Amoxicillin_500mg,18,Antibiotic
2025-11-21,Amoxicillin_500mg,29,Antibiotic
2025-11-22,Amoxicillin_500mg,12,Antibiotic
2025-11-23,Amoxicillin_500mg,5,Antibiotic
2025-11-24,Amoxicillin_500mg,23,Antibiotic
2025-11-25,Amoxicillin_500mg,31,Antibiotic
2025-11-26,Amoxicillin_500mg,27,Antibiotic
2025-11-27,Amoxicillin_500mg,10,Antibiotic
2025-11-28,Amoxicillin_500mg,23,Antibiotic
2025-11-29,Amoxicillin_500mg,20,Antibiotic
2025-11-30,Amoxicillin_500mg,9,Antibiotic
2025-12-01,Amoxicillin_500mg,46,Antibiotic
2025-12-02,Amoxicillin_500mg,40,Antibiotic
2025-12-03,Amoxicillin_500mg,33,Antibiotic
2025-12-04,Amoxicillin_500mg,37,Antibiotic
2025-12-05,Amoxicillin_500mg,22,Antibiotic
2025-12-06,Amoxicillin_500mg,23,Antibiotic
2025-12-07,Amoxicillin_500mg,16,Antibiotic
2025-12-08,Amoxicillin_500mg,32,Antibiotic
2025-12-09,Amoxicillin_500mg,33,Antibiotic
2025-12-10,Amoxicillin_500mg,47,Antibiotic
2025-12-11,Amoxicillin_500mg,32,Antibiotic
2025-12-12,Amoxicillin_500mg,36,Antibiotic
2025-12-13,Amoxicillin_500mg,17,Antibiotic
2025-12-14,Amoxicillin_500mg,7,Antibiotic
2025-12-15,Amoxicillin_500mg,35,Antibiotic
2025-12-16,Amoxicillin_500mg,42,Antibiotic
2025-12-17,Amoxicillin_500mg,38,Antibiotic
2025-12-18,Amoxicillin_500mg,35,Antibiotic
2025-12-19,Amoxicillin_500mg,34,Antibiotic
2025-12-20,Amoxicillin_500mg,28,Antibiotic
2025-12-21,Amoxicillin_500mg,7,Antibiotic
2025-12-22,Amoxicillin_500mg,39,Antibiotic
2025-12-23,Amoxicillin_500mg,35,Antibiotic
2025-12-24,Amoxicillin_500mg,36,Antibiotic
2025-12-25,Amoxicillin_500mg,12,Antibiotic
2025-12-26,Amoxicillin_500mg,39,Antibiotic
2025-12-27,Amoxicillin_500mg,15,Antibiotic
2025-12-28,Amoxicillin_500mg,8,Antibiotic
2025-12-29,Amoxicillin_500mg,25,Antibiotic
2025-12-30,Amoxicillin_500mg,40,Antibiotic
2025-12-31,Amoxicillin_500mg,46,Antibiotic
2026-01-01,Amoxicillin_500mg,15,Antibiotic
2026-01-02,Amoxicillin_500mg,32,Antibiotic
2026-01-03,Amoxicillin_500mg,17,Antibiotic
2026-01-04,Amoxicillin_500mg,12,Antibiotic
2026-01-05,Amoxicillin_500mg,37,Antibiotic
2026-01-06,Amoxicillin_500mg,36,Antibiotic
2026-01-07,Amoxicillin_500mg,24,Antibiotic
2026-01-08,Amoxicillin_500mg,28,Antibiotic
2026-01-09,Amoxicillin_500mg,44,Antibiotic
2026-01-10,Amoxicillin_500mg,18,Antibiotic
2026-01-11,Amoxicillin_500mg,11,Antibiotic
2026-01-12,Amoxicillin_500mg,35,Antibiotic
2026-01-13,Amoxicillin_500mg,45,Antibiotic
2026-01-14,Amoxicillin_500mg,39,Antibiotic
2026-01-15,Amoxicillin_500mg,34,Antibiotic
2026-01-16,Amoxicillin_500mg,38,Antibiotic
2026-01-17,Amoxicillin_500mg,14,Antibiotic
2026-01-18,Amoxicillin_500mg,28,Antibiotic
2026-01-19,Amoxicillin_500mg,20,Antibiotic
2026-01-20,Amoxicillin_500mg,27,Antibiotic
2026-01-21,Amoxicillin_500mg,27,Antibiotic
2026-01-22,Amoxicillin_500mg,31,Antibiotic
2026-01-23,Amoxicillin_500mg,44,Antibiotic
2026-01-24,Amoxicillin_500mg,23,Antibiotic
2026-01-25,Amoxicillin_500mg,12,Antibiotic
2026-01-26,Amoxicillin_500mg,44,Antibiotic
2026-01-27,Amoxicillin_500mg,32,Antibiotic
2026-01-28,Amoxicillin_500mg,37,Antibiotic
2026-01-29,Amoxicillin_500mg,36,Antibiotic
2026-01-30,Amoxicillin_500mg,30,Antibiotic
2026-01-31,Amoxicillin_500mg,19,Antibiotic
2026-02-01,Amoxicillin_500mg,5,Antibiotic
2026-02-02,Amoxicillin_500mg,23,Antibiotic
2026-02-03,Amoxicillin_500mg,30,Antibiotic
2026-02-04,Amoxicillin_500mg,37,Antibiotic
2026-02-05,Amoxicillin_500mg,26,Antibiotic
2026-02-06,Amoxicillin_500mg,28,Antibiotic
2026-02-07,Amoxicillin_500mg,9,Antibiotic
2026-02-08,Amoxicillin_500mg,11,Antibiotic
2026-02-09,Amoxicillin_500mg,38,Antibiotic
2026-02-10,Amoxicillin_500mg,36,Antibiotic
2026-02-11,Amoxicillin_500mg,28,Antibiotic
2026-02-12,Amoxicillin_500mg,44,Antibiotic
2026-02-13,Amoxicillin_500mg,38,Antibiotic
2026-02-14,Amoxicillin_500mg,18,Antibiotic
2026-02-15,Amoxicillin_500mg,10,Antibiotic
2026-02-16,Amoxicillin_500mg,9,Antibiotic
2026-02-17,Amoxicillin_500mg,28,Antibiotic
2026-02-18,Amoxicillin_500mg,27,Antibiotic
2026-02-19,Amoxicillin_500mg,35,Antibiotic
2026-02-20,Amoxicillin_500mg,39,Antibiotic
2026-02-21,Amoxicillin_500mg,17,Antibiotic
2026-02-22,Amoxicillin_500mg,12,Antibiotic
2026-02-23,Amoxicillin_500mg,32,Antibiotic
2026-02-24,Amoxicillin_500mg,27,Antibiotic
2026-02-25,Amoxicillin_500mg,33,Antibiotic
2026-02-26,Amoxicillin_500mg,28,Antibiotic
2024-01-01,Metformin_500mg,8,Diabetes
2024-01-02,Metformin_500mg,33,Diabetes
2024-01-03,Metformin_500mg,27,Diabetes
2024-01-04,Metformin_500mg,20,Diabetes
2024-01-05,Metformin_500mg,37,Diabetes
2024-01-06,Metformin_500mg,14,Diabetes
2024-01-07,Metformin_500mg,14,Diabetes
2024-01-08,Metformin_500mg,33,Diabetes
2024-01-09,Metformin_500mg,37,Diabetes
2024-01-10,Metformin_500mg,30,Diabetes
2024-01-11,Metformin_500mg,34,Diabetes
2024-01-12,Metformin_500mg,30,Diabetes
2024-01-13,Metformin_500mg,22,Diabetes
2024-01-14,Metformin_500mg,10,Diabetes
2024-01-15,Metformin_500mg,13,Diabetes
2024-01-16,Metformin_500mg,38,Diabetes
2024-01-17,Metformin_500mg,34,Diabetes
2024-01-18,Metformin_500mg,33,Diabetes
2024-01-19,Metformin_500mg,40,Diabetes
2024-01-20,Metformin_500mg,16,Diabetes
2024-01-21,Metformin_500mg,3,Diabetes
2024-01-22,Metformin_500mg,33,Diabetes
2024-01-23,Metformin_500mg,36,Diabetes
2024-01-24,Metformin_500mg,35,Diabetes
2024-01-25,Metformin_500mg,28,Diabetes
2024-01-26,Metformin_500mg,33,Diabetes
2024-01-27,Metformin_500mg,15,Diabetes
2024-01-28,Metformin_500mg,5,Diabetes
2024-01-29,Metformin_500mg,35,Diabetes
2024-01-30,Metformin_500mg,31,Diabetes
2024-01-31,Metformin_500mg,33,Diabetes
2024-02-01,Metformin_500mg,21,Diabetes
2024-02-02,Metformin_500mg,34,Diabetes
2024-02-03,Metformin_500mg,17,Diabetes
2024-02-04,Metformin_500mg,13,Diabetes
2024-02-05,Metformin_500mg,40,Diabetes
2024-02-06,Metformin_500mg,32,Diabetes
2024-02-07,Metformin_500mg,23,Diabetes
2024-02-08,Metformin_500mg,33,Diabetes
2024-02-09,Metformin_500mg,35,Diabetes
2024-02-10,Metformin_500mg,22,Diabetes
2024-02-11,Metformin_500mg,3,Diabetes
2024-02-12,Metformin_500mg,33,Diabetes
2024-02-13,Metformin_500mg,36,Diabetes
2024-02-14,Metformin_500mg,25,Diabetes
2024-02-15,Metformin_500mg,25,Diabetes
2024-02-16,Metformin_500mg,37,Diabetes
2024-02-17,Metformin_500mg,9,Diabetes
2024-02-18,Metformin_500mg,15,Diabetes
2024-02-19,Metformin_500mg,12,Diabetes
2024-02-20,Metformin_500mg,36,Diabetes
2024-02-21,Metformin_500mg,30,Diabetes
2024-02-22,Metformin_500mg,22,Diabetes
2024-02-23,Metformin_500mg,32,Diabetes
2024-02-24,Metformin_500mg,16,Diabetes
2024-02-25,Metformin_500mg,7,Diabetes
2024-02-26,Metformin_500mg,39,Diabetes
2024-02-27,Metformin_500mg,44,Diabetes
2024-02-28,Metformin_500mg,25,Diabetes
2024-02-29,Metformin_500mg,34,Diabetes
2024-03-01,Metformin_500mg,28,Diabetes
2024-03-02,Metformin_500mg,21,Diabetes
2024-03-03,Metformin_500mg,8,Diabetes
2024-03-04,Metformin_500mg,33,Diabetes
2024-03-05,Metformin_500mg,24,Diabetes
2024-03-06,Metformin_500mg,35,Diabetes
2024-03-07,Metformin_500mg,32,Diabetes
2024-03-08,Metformin_500mg,35,Diabetes
2024-03-09,Metformin_500mg,11,Diabetes
2024-03-10,Metformin_500mg,11,Diabetes
2024-03-11,Metformin_500mg,43,Diabetes
2024-03-12,Metformin_500mg,33,Diabetes
2024-03-13,Metformin_500mg,26,Diabetes
2024-03-14,Metformin_500mg,33,Diabetes
2024-03-15,Metformin_500mg,37,Diabetes
2024-03-16,Metformin_500mg,13,Diabetes
2024-03-17,Metformin_500mg,11,Diabetes
2024-03-18,Metformin_500mg,37,Diabetes
2024-03-19,Metformin_500mg,35,Diabetes
2024-03-20,Metformin_500mg,39,Diabetes
2024-03-21,Metformin_500mg,32,Diabetes
2024-03-22,Metformin_500mg,32,Diabetes
2024-03-23,Metformin_500mg,17,Diabetes
2024-03-24,Metformin_500mg,9,Diabetes
2024-03-25,Metformin_500mg,39,Diabetes
2024-03-26,Metformin_500mg,29,Diabetes
2024-03-27,Metformin_500mg,41,Diabetes
2024-03-28,Metformin_500mg,30,Diabetes
2024-03-29,Metformin_500mg,37,Diabetes
2024-03-30,Metformin_500mg,14,Diabetes
2024-03-31,Metformin_500mg,6,Diabetes
2024-04-01,Metformin_500mg,28,Diabetes
2024-04-02,Metformin_500mg,34,Diabetes
2024-04-03,Metformin_500mg,36,Diabetes
2024-04-04,Metformin_500mg,25,Diabetes
2024-04-05,Metformin_500mg,28,Diabetes
2024-04-06,Metformin_500mg,19,Diabetes
2024-04-07,Metformin_500mg,12,Diabetes
2024-04-08,Metformin_500mg,36,Diabetes
2024-04-09,Metformin_500mg,41,Diabetes
2024-04-10,Metformin_500mg,26,Diabetes
2024-04-11,Metformin_500mg,37,Diabetes
2024-04-12,Metformin_500mg,30,Diabetes
2024-04-13,Metformin_500mg,19,Diabetes
2024-04-14,Metformin_500mg,12,Diabetes
2024-04-15,Metformin_500mg,45,Diabetes
2024-04-16,Metformin_500mg,36,Diabetes
2024-04-17,Metformin_500mg,37,Diabetes
2024-04-18,Metformin_500mg,35,Diabetes
2024-04-19,Metformin_500mg,21,Diabetes
2024-04-20,Metformin_500mg,16,Diabetes
2024-04-21,Metformin_500mg,5,Diabetes
2024-04-22,Metformin_500mg,31,Diabetes
2024-04-23,Metformin_500mg,27,Diabetes
2024-04-24,Metformin_500mg,30,Diabetes
2024-04-25,Metformin_500mg,43,Diabetes
2024-04-26,Metformin_500mg,35,Diabetes
2024-04-27,Metformin_500mg,12,Diabetes
2024-04-28,Metformin_500mg,9,Diabetes
2024-04-29,Metformin_500mg,36,Diabetes
2024-04-30,Metformin_500mg,29,Diabetes
2024-05-01,Metformin_500mg,36,Diabetes
2024-05-02,Metformin_500mg,41,Diabetes
2024-05-03,Metformin_500mg,27,Diabetes
2024-05-04,Metformin_500mg,17,Diabetes
2024-05-05,Metformin_500mg,14,Diabetes
2024-05-06,Metformin_500mg,37,Diabetes
2024-05-07,Metformin_500mg,28,Diabetes
2024-05-08,Metformin_500mg,29,Diabetes
2024-05-09,Metformin_500mg,26,Diabetes
2024-05-10,Metformin_500mg,37,Diabetes
2024-05-11,Metformin_500mg,24,Diabetes
2024-05-12,Metformin_500mg,14,Diabetes
2024-05-13,Metformin_500mg,40,Diabetes
2024-05-14,Metformin_500mg,37,Diabetes
2024-05-15,Metformin_500mg,28,Diabetes
2024-05-16,Metformin_500mg,32,Diabetes
2024-05-17,Metformin_500mg,31,Diabetes
2024-05-18,Metformin_500mg,16,Diabetes
2024-05-19,Metformin_500mg,8,Diabetes
2024-05-20,Metformin_500mg,45,Diabetes
2024-05-21,Metformin_500mg,41,Diabetes
2024-05-22,Metformin_500mg,43,Diabetes
2024-05-23,Metformin_500mg,31,Diabetes
2024-05-24,Metformin_500mg,27,Diabetes
2024-05-25,Metformin_500mg,10,Diabetes
2024-05-26,Metformin_500mg,17,Diabetes
2024-05-27,Metformin_500mg,11,Diabetes
2024-05-28,Metformin_500mg,44,Diabetes
2024-05-29,Metformin_500mg,31,Diabetes
2024-05-30,Metformin_500mg,23,Diabetes
2024-05-31,Metformin_500mg,42,Diabetes
2024-06-01,Metformin_500mg,18,Diabetes
2024-06-02,Metformin_500mg,10,Diabetes
2024-06-03,Metformin_500mg,42,Diabetes
2024-06-04,Metformin_500mg,26,Diabetes
2024-06-05,Metformin_500mg,37,Diabetes
2024-06-06,Metformin_500mg,24,Diabetes
2024-06-07,Metformin_500mg,33,Diabetes
2024-06-08,Metformin_500mg,19,Diabetes
2024-06-09,Metformin_500mg,14,Diabetes
2024-06-10,Metformin_500mg,37,Diabetes
2024-06-11,Metformin_500mg,35,Diabetes
2024-06-12,Metformin_500mg,32,Diabetes
2024-06-13,Metformin_500mg,33,Diabetes
2024-06-14,Metformin_500mg,34,Diabetes
2024-06-15,Metformin_500mg,16,Diabetes
2024-06-16,Metformin_500mg,11,Diabetes
2024-06-17,Metformin_500mg,34,Diabetes
2024-06-18,Metformin_500mg,47,Diabetes
2024-06-19,Metformin_500mg,12,Diabetes
2024-06-20,Metformin_500mg,35,Diabetes
2024-06-21,Metformin_500mg,33,Diabetes
2024-06-22,Metformin_500mg,18,Diabetes
2024-06-23,Metformin_500mg,14,Diabetes
2024-06-24,Metformin_500mg,39,Diabetes
2024-06-25,Metformin_500mg,31,Diabetes
2024-06-26,Metformin_500mg,35,Diabetes
2024-06-27,Metformin_500mg,34,Diabetes
2024-06-28,Metformin_500mg,28,Diabetes
2024-06-29,Metformin_500mg,10,Diabetes
2024-06-30,Metformin_500mg,6,Diabetes
2024-07-01,Metformin_500mg,49,Diabetes
2024-07-02,Metformin_500mg,31,Diabetes
2024-07-03,Metformin_500mg,46,Diabetes
2024-07-04,Metformin_500mg,11,Diabetes
2024-07-05,Metformin_500mg,27,Diabetes
2024-07-06,Metformin_500mg,18,Diabetes
2024-07-07,Metformin_500mg,11,Diabetes
2024-07-08,Metformin_500mg,32,Diabetes
2024-07-09,Metformin_500mg,24,Diabetes
2024-07-10,Metformin_500mg,23,Diabetes
2024-07-11,Metformin_500mg,33,Diabetes
2024-07-12,Metformin_500mg,35,Diabetes
2024-07-13,Metformin_500mg,18,Diabetes
2024-07-14,Metformin_500mg,9,Diabetes
2024-07-15,Metformin_500mg,35,Diabetes
2024-07-16,Metformin_500mg,31,Diabetes
2024-07-17,Metformin_500mg,44,Diabetes
2024-07-18,Metformin_500mg,35,Diabetes
2024-07-19,Metformin_500mg,40,Diabetes
2024-07-20,Metformin_500mg,14,Diabetes
2024-07-21,Metformin_500mg,7,Diabetes
2024-07-22,Metformin_500mg,34,Diabetes
2024-07-23,Metformin_500mg,33,Diabetes
2024-07-24,Metformin_500mg,40,Diabetes
2024-07-25,Metformin_500mg,36,Diabetes
2024-07-26,Metformin_500mg,35,Diabetes
2024-07-27,Metformin_500mg,10,Diabetes
2024-07-28,Metformin_500mg,20,Diabetes
2024-07-29,Metformin_500mg,50,Diabetes
2024-07-30,Metformin_500mg,43,Diabetes
2024-07-31,Metformin_500mg,35,Diabetes
2024-08-01,Metformin_500mg,37,Diabetes
2024-08-02,Metformin_500mg,32,Diabetes
2024-08-03,Metformin_500mg,18,Diabetes
2024-08-04,Metformin_500mg,18,Diabetes
2024-08-05,Metformin_500mg,35,Diabetes
2024-08-06,Metformin_500mg,38,Diabetes
2024-08-07,Metformin_500mg,33,Diabetes
2024-08-08,Metformin_500mg,34,Diabetes
2024-08-09,Metformin_500mg,40,Diabetes
2024-08-10,Metformin_500mg,9,Diabetes
2024-08-11,Metformin_500mg,17,Diabetes
2024-08-12,Metformin_500mg,43,Diabetes
2024-08-13,Metformin_500mg,35,Diabetes
2024-08-14,Metformin_500mg,33,Diabetes
2024-08-15,Metformin_500mg,33,Diabetes
2024-08-16,Metformin_500mg,43,Diabetes
2024-08-17,Metformin_500mg,14,Diabetes
2024-08-18,Metformin_500mg,9,Diabetes
2024-08-19,Metformin_500mg,35,Diabetes
2024-08-20,Metformin_500mg,39,Diabetes
2024-08-21,Metformin_500mg,41,Diabetes
2024-08-22,Metformin_500mg,28,Diabetes
2024-08-23,Metformin_500mg,39,Diabetes
2024-08-24,Metformin_500mg,24,Diabetes
2024-08-25,Metformin_500mg,11,Diabetes
2024-08-26,Metformin_500mg,45,Diabetes
2024-08-27,Metformin_500mg,33,Diabetes
2024-08-28,Metformin_500mg,40,Diabetes
2024-08-29,Metformin_500mg,36,Diabetes
2024-08-30,Metformin_500mg,33,Diabetes
2024-08-31,Metformin_500mg,27,Diabetes
2024-09-01,Metformin_500mg,12,Diabetes
